id,default_date,Opening PD12,Opening PDLT
58892419,,0.08108108108108109,0.0972972972972973
38586293,,0.06557377049180328,0.07868852459016394
50263863,,0.023922812582606395,0.02870737509912767
43860308,,0.07094839176750439,0.08513807012100527
51536296,,0.06755126658624849,0.08106151990349819
42404177,,0.060099132589838906,0.07211895910780669
59582615,,0.14248434237995825,0.1709812108559499
26839669,,0.05384110308601445,0.06460932370321733
1603120,,0.15,0.18
27671577,,0.17694805194805194,0.21233766233766233
64999050,,0.08412483039348712,0.10094979647218454
61482688,,0.04460966542750929,0.05353159851301115
46655135,,0.14103653355989804,0.16924384027187764
46610580,,0.1308016877637131,0.1569620253164557
11445718,,0.05998588567395907,0.07198306280875089
68292584,,0.0935593220338983,0.11227118644067796
3298136,,0.0679327976625274,0.08151935719503288
55543704,,0.10094909404659189,0.12113891285591026
45354817,,0.06537242472266244,0.07844690966719493
50545967,,0.15725190839694655,0.18870229007633585
14688038,,0.07925257731958762,0.09510309278350515
8796210,2016-02-19 00:00:00,0.058823529411764705,0.07058823529411765
54098902,,0.07279151943462897,0.08734982332155476
2474644,,0.07345575959933222,0.08814691151919866
14627990,,0.02608077937893241,0.03129693525471889
39300473,2017-03-23 00:00:00,0.07094839176750439,0.08513807012100527
28613732,,0.12742382271468145,0.15290858725761772
46633362,,0.06897217928902627,0.08276661514683152
28653986,,0.09714285714285714,0.11657142857142856
27682342,,0.07595731324544884,0.09114877589453861
4788066,,0.06064690026954178,0.07277628032345014
14589736,,0.0529285853278848,0.06351430239346176
31778075,,0.06533435818601076,0.0784012298232129
63507799,,0.062348178137651825,0.07481781376518219
66006340,,0.08303249097472924,0.09963898916967509
2369359,,0.013927576601671309,0.01671309192200557
49663426,,0.07925257731958762,0.09510309278350515
51886814,,0.06025974025974026,0.07231168831168831
61491145,,0.14451827242524917,0.173421926910299
47471452,,0.0330630068621335,0.0396756082345602
61352764,,0.07861936720997123,0.09434324065196548
561640,,0.05998588567395907,0.07198306280875089
622125,,0.029411764705882353,0.03529411764705882
63386665,,0.0540701128936423,0.06488413547237076
6307459,2014-01-13 00:00:00,0.10747663551401869,0.12897196261682242
12185018,,0.04696013145377497,0.056352157744529965
20598495,,0.07922392886014551,0.0950687146321746
55152559,,0.1206896551724138,0.14482758620689656
9645656,,0.030398535990239936,0.03647824318828792
1063785,,0.04289544235924933,0.051474530831099194
4277816,,0.05179958917567205,0.06215950701080646
1438625,,0.04696013145377497,0.056352157744529965
48846445,,0.04746136865342163,0.056953642384105954
67338942,,0.013071895424836602,0.01568627450980392
1312117,,0.265625,0.31875
43175869,,0.07938931297709924,0.09526717557251908
60196852,,0.058091286307053944,0.06970954356846473
66573439,,0.06978367062107467,0.0837404047452896
67829517,,0.06735751295336788,0.08082901554404145
19897536,,0.06041923551171394,0.07250308261405672
1677870,,0.06346153846153846,0.07615384615384614
39330422,,0.06864988558352403,0.08237986270022883
65763319,2018-04-17 00:00:00,0.0891218872870249,0.10694626474442988
57792301,,0.08668730650154799,0.10402476780185758
31457579,,0.07446808510638298,0.08936170212765956
47260131,,0.0529285853278848,0.06351430239346176
56101333,,0.07782101167315175,0.0933852140077821
19197313,,0.21739130434782608,0.2608695652173913
61973398,,0.009977827050997782,0.011973392461197338
7435862,,0.04746136865342163,0.056953642384105954
48555177,,0.06346153846153846,0.07615384615384614
25236212,,0.05846422338568935,0.07015706806282722
8115928,,0.15725190839694655,0.18870229007633585
43044568,,0.06860959319975714,0.08233151183970856
34743054,,0.015873015873015872,0.019047619047619046
38475910,2015-10-08 00:00:00,0.12428842504743833,0.149146110056926
20811052,,0.1662971175166297,0.19955654101995565
5629283,,0.03608247422680412,0.04329896907216494
55220347,,0.04460966542750929,0.05353159851301115
13326746,,0.10956175298804781,0.13147410358565736
42964234,,0.06942392909896603,0.08330871491875923
50435939,,0.11798179059180576,0.1415781487101669
12947060,,0.1431064572425829,0.17172774869109947
61313640,,0.015827338129496403,0.01899280575539568
389534,,0.07178841309823678,0.08614609571788413
57894735,,0.16326530612244897,0.19591836734693877
42424602,,0.05179958917567205,0.06215950701080646
8578600,,0.055924170616113746,0.0671090047393365
61541895,,0.0529285853278848,0.06351430239346176
44037639,,0.020454545454545454,0.024545454545454544
6552308,,0.020202020202020204,0.024242424242424242
7052173,2015-08-02 00:00:00,0.027993779160186624,0.03359253499222395
68493767,,0.02068194522079374,0.024818334264952488
9216431,,0.09714285714285714,0.11657142857142856
579388,,0.0330630068621335,0.0396756082345602
46782918,2016-08-17 00:00:00,0.1281618887015177,0.15379426644182123
15580491,,0.2698412698412698,0.32380952380952377
22363420,,0.08888888888888889,0.10666666666666667
8590542,,0.07442424242424242,0.08930909090909091
63546146,,0.08055925432756325,0.0966711051930759
3351844,,0.09859154929577464,0.11830985915492956
3932062,,0.11440677966101695,0.13728813559322034
1312491,,0.0529285853278848,0.06351430239346176
53484749,,0.09447674418604651,0.11337209302325581
7355049,2014-05-11 00:00:00,0.07345575959933222,0.08814691151919866
6809887,,0.12591451675009627,0.1510974201001155
5264692,2014-08-23 00:00:00,0.04696013145377497,0.056352157744529965
10696619,2018-07-11 00:00:00,0.13861386138613863,0.16633663366336635
55201315,,0.08032424465733234,0.09638909358879881
12566417,,0.07442424242424242,0.08930909090909091
34492597,,0.10843373493975904,0.13012048192771083
17563132,,0.009875259875259876,0.011850311850311851
11925999,,0.02040816326530612,0.024489795918367346
48724352,,0.05998588567395907,0.07198306280875089
45674165,2015-09-18 00:00:00,0.22777777777777777,0.2733333333333333
60587035,,0.03925197233856044,0.04710236680627253
26199699,,0.003872216844143272,0.004646660212971926
67296196,,0.07345575959933222,0.08814691151919866
29684065,,0.09818481848184818,0.11782178217821782
40277123,,0.030694668820678513,0.03683360258481421
41052577,,0.13111888111888112,0.15734265734265734
22253270,,0.09734081483288606,0.11680897779946327
13167260,2014-10-11 00:00:00,0.14248434237995825,0.1709812108559499
39641028,,0.053588516746411484,0.06430622009569378
39651400,,0.06498194945848375,0.07797833935018049
9824767,,0.07072368421052631,0.08486842105263158
10714648,,0.1087668988119623,0.13052027857435475
43390889,,0.19733333333333333,0.23679999999999998
15739892,,0.1087668988119623,0.13052027857435475
65302970,,0.10699588477366255,0.12839506172839504
31297293,,0.023922812582606395,0.02870737509912767
59219343,,0.062348178137651825,0.07481781376518219
53061758,,0.1522633744855967,0.18271604938271604
53764558,,0.13273676360924683,0.15928411633109618
35004647,,0.09447674418604651,0.11337209302325581
530154,,0.07072368421052631,0.08486842105263158
33491561,,0.0178359096313912,0.02140309155766944
8667743,,0.0296794618124258,0.03561535417491096
60910367,,0.0679327976625274,0.08151935719503288
12575483,,0.15428571428571428,0.18514285714285714
27681197,,0.009875259875259876,0.011850311850311851
9836745,,0.06618407445708377,0.07942088934850051
18535198,,0.04267589388696655,0.051211072664359855
65782672,,0.04696013145377497,0.056352157744529965
1003972,,0.03056768558951965,0.03668122270742358
46793697,,0.08022021234762092,0.0962642548171451
18984913,,0.10557266872024643,0.1266872024642957
66624233,,0.029093931837073983,0.034912718204488775
14628338,,0.1087668988119623,0.13052027857435475
55798139,,0.05989110707803993,0.07186932849364791
643749,,0.05704341100261046,0.06845209320313256
13168415,2015-02-03 00:00:00,0.15968586387434555,0.19162303664921465
16171897,2015-04-30 00:00:00,0.10650887573964497,0.12781065088757396
6551442,2016-10-20 00:00:00,0.24,0.288
7371399,,0.10028169014084506,0.12033802816901407
19647843,,0.08185053380782918,0.09822064056939502
2635393,,0.03656597774244833,0.043879173290937996
49077746,,0.053246753246753244,0.0638961038961039
68172482,,0.06764705882352941,0.08117647058823528
67635293,,0.10059171597633136,0.12071005917159763
65472139,,0.055615550755939526,0.06673866090712743
599360,,0.02068194522079374,0.024818334264952488
5946395,,0.05211480362537765,0.06253776435045318
46692659,,0.047216349541930935,0.05665961945031712
62389353,,0.08303249097472924,0.09963898916967509
26078084,,0.18627450980392157,0.2235294117647059
65823183,,0.09020979020979021,0.10825174825174826
1118731,,0.058928926936093966,0.07071471232331275
65333157,,0.02935290193462308,0.0352234823215477
57344413,,0.04241071428571429,0.05089285714285714
63348267,,0.1002921129503408,0.12035053554040895
54423225,,0.09099058718063649,0.10918870461676379
59200712,,0.043204320432043204,0.051845184518451846
4115210,,0.07094839176750439,0.08513807012100527
46517266,,0.05704341100261046,0.06845209320313256
48876298,,0.058823529411764705,0.07058823529411765
56715692,,0.03972602739726028,0.04767123287671233
14600285,,0.0636604774535809,0.07639257294429708
4795275,,0.058928926936093966,0.07071471232331275
40391107,,0.2028985507246377,0.24347826086956523
52149377,,0.09156976744186046,0.10988372093023255
38559900,,0.080859375,0.09703125
61553633,,0.030398535990239936,0.03647824318828792
25197355,,0.009875259875259876,0.011850311850311851
16092114,,0.09594882729211088,0.11513859275053305
49963810,,0.08071299819747647,0.09685559783697177
5804825,,0.03972602739726028,0.04767123287671233
12479133,,0.02608077937893241,0.03129693525471889
6553506,2015-11-19 00:00:00,0.05179958917567205,0.06215950701080646
34011922,,0.0531496062992126,0.06377952755905512
61464502,,0.08214757224585595,0.09857708669502714
44563364,,0.07709090909090908,0.0925090909090909
16462476,,0.10297482837528604,0.12356979405034324
45182378,,0.08341749141587558,0.1001009896990507
22832814,,0.05998588567395907,0.07198306280875089
14278290,,0.07925257731958762,0.09510309278350515
68593935,,0.09099058718063649,0.10918870461676379
39319415,,0.009875259875259876,0.011850311850311851
33501188,,0.0752851711026616,0.09034220532319391
60316205,,0.029411764705882353,0.03529411764705882
45102318,,0.009875259875259876,0.011850311850311851
63590365,,0.13801756587202008,0.1656210790464241
5781714,,0.04696013145377497,0.056352157744529965
60801532,,0.011507479861910242,0.013808975834292291
516560,,0.031630170316301706,0.03795620437956205
44965126,,0.10256410256410256,0.12307692307692307
5355006,,0.0752851711026616,0.09034220532319391
66521902,,0.028272251308900525,0.03392670157068063
40570929,,0.07094839176750439,0.08513807012100527
1529938,,0.15920398009950248,0.191044776119403
41207686,,0.020856201975850714,0.025027442371020857
36018933,,0.02608077937893241,0.03129693525471889
14638898,2014-05-27 00:00:00,0.08583690987124463,0.10300429184549356
57844310,,0.02608077937893241,0.03129693525471889
51225450,,0.081799591002045,0.09815950920245399
38507258,,0.11814345991561181,0.14177215189873418
63184238,,0.015873015873015872,0.019047619047619046
34402342,,0.04696013145377497,0.056352157744529965
23894928,,0.08888888888888889,0.10666666666666667
51897434,,0.048283261802575105,0.05793991416309012
6837727,,0.16666666666666666,0.19999999999999998
36799262,2016-11-28 00:00:00,0.1088139281828074,0.13057671381936886
38526202,,0.09717186366932559,0.1166062364031907
65721966,,0.045547246770904146,0.054656696125084975
3665055,,0.14864864864864866,0.1783783783783784
44563639,,0.039316239316239315,0.047179487179487174
65822889,,0.0774077407740774,0.09288928892889288
30845705,,0.058928926936093966,0.07071471232331275
1347664,,0.05788423153692615,0.06946107784431138
12896317,2014-03-29 00:00:00,0.083668543845535,0.100402252614642
56031599,,0.1026827012025902,0.12321924144310822
40943939,,0.11475409836065574,0.1377049180327869
62146096,,0.08022021234762092,0.0962642548171451
39340631,,0.0,0.0
62704707,,0.15789473684210525,0.1894736842105263
792694,,0.1206896551724138,0.14482758620689656
5770541,,0.08333333333333333,0.09999999999999999
64340929,,0.049019607843137254,0.058823529411764705
66582082,,0.02702702702702703,0.032432432432432434
6975657,2014-05-11 00:00:00,0.0636991557943208,0.07643898695318495
8135113,,0.058928926936093966,0.07071471232331275
31978868,,0.14285714285714285,0.1714285714285714
29595380,,0.0178359096313912,0.02140309155766944
3216244,2013-05-24 00:00:00,0.06046776953793497,0.07256132344552196
12517314,,0.05998588567395907,0.07198306280875089
66106883,,0.06897217928902627,0.08276661514683152
28172508,,0.09714285714285714,0.11657142857142856
11635985,,0.0529285853278848,0.06351430239346176
12937124,,0.02068194522079374,0.024818334264952488
65896854,,0.009875259875259876,0.011850311850311851
31878221,,0.02702702702702703,0.032432432432432434
59829284,,0.08214757224585595,0.09857708669502714
632167,,0.09399075500770417,0.11278890600924499
65812260,,0.06472303206997085,0.07766763848396502
7730793,,0.09859154929577464,0.11830985915492956
10146240,,0.07094839176750439,0.08513807012100527
15259406,,0.08668730650154799,0.10402476780185758
21041100,,0.08341749141587558,0.1001009896990507
27270329,,0.09891196834817013,0.11869436201780416
3291226,,0.08214757224585595,0.09857708669502714
3292242,,0.04436229205175601,0.053234750462107204
6550741,,0.05052125100240577,0.06062550120288693
13397361,,0.08606060606060606,0.10327272727272727
61318723,,0.08045977011494253,0.09655172413793103
60485305,,0.09496402877697842,0.1139568345323741
28592811,,0.057704112952731736,0.06924493554327808
65190845,,0.0774703557312253,0.09296442687747035
61509897,,0.023922812582606395,0.02870737509912767
52606224,,0.13801756587202008,0.1656210790464241
5650000,,0.029093931837073983,0.034912718204488775
50293627,,0.1662971175166297,0.19955654101995565
831285,,0.023922812582606395,0.02870737509912767
41236155,,0.08183856502242152,0.09820627802690583
14398304,,0.07709090909090908,0.0925090909090909
1538250,,0.2127659574468085,0.2553191489361702
36361535,,0.09717186366932559,0.1166062364031907
54454518,,0.07922392886014551,0.0950687146321746
66300126,,0.23647294589178355,0.28376753507014024
24754964,,0.05179958917567205,0.06215950701080646
21961254,,0.08071299819747647,0.09685559783697177
55534324,,0.030413625304136254,0.0364963503649635
40462787,,0.06046776953793497,0.07256132344552196
60486267,,0.01818181818181818,0.021818181818181816
1426714,,0.23647294589178355,0.28376753507014024
60367346,,0.04696013145377497,0.056352157744529965
43469889,,0.11024643320363164,0.13229571984435798
32078509,,0.16883116883116883,0.20259740259740258
1128564,,0.04451510333863275,0.05341812400635929
1600441,,0.0890316659017898,0.10683799908214776
52038763,2015-12-14 00:00:00,0.06245847176079734,0.07495016611295681
30495583,,0.009875259875259876,0.011850311850311851
50054397,,0.14285714285714285,0.1714285714285714
48001393,,0.1172069825436409,0.14064837905236907
12978723,,0.09020979020979021,0.10825174825174826
4884930,,0.04241071428571429,0.05089285714285714
5760858,,0.07823470411233702,0.09388164493480441
30135594,,0.07595731324544884,0.09114877589453861
66550180,,0.14285714285714285,0.1714285714285714
51836193,,0.1088139281828074,0.13057671381936886
344159,,0.045547246770904146,0.054656696125084975
741729,2012-01-08 00:00:00,0.10557266872024643,0.1266872024642957
65098612,,0.06942392909896603,0.08330871491875923
6396139,,0.10803059273422562,0.12963671128107074
3732955,,0.05179958917567205,0.06215950701080646
56552140,,0.07709090909090908,0.0925090909090909
1506042,2014-01-18 00:00:00,0.04696013145377497,0.056352157744529965
56532500,,0.14677419354838708,0.1761290322580645
20909504,,0.08214757224585595,0.09857708669502714
41780707,,0.05704341100261046,0.06845209320313256
5945390,,0.04137447405329593,0.049649368863955115
67338754,,0.08412483039348712,0.10094979647218454
30145219,,0.05179958917567205,0.06215950701080646
22283358,,0.030398535990239936,0.03647824318828792
65974690,,0.06299212598425197,0.07559055118110236
7496075,,0.19733333333333333,0.23679999999999998
24806309,,0.1448019801980198,0.17376237623762375
41246397,,0.023922812582606395,0.02870737509912767
2837724,,0.03925197233856044,0.04710236680627253
23343165,,0.06064209274673008,0.07277051129607609
1691239,,0.0540701128936423,0.06488413547237076
52768219,,0.08067226890756303,0.09680672268907563
51906792,,0.13522012578616352,0.16226415094339622
8904720,,0.038636363636363635,0.046363636363636364
55048557,,0.05998588567395907,0.07198306280875089
19014983,,0.08087891538101917,0.097054698457223
7624993,,0.080859375,0.09703125
42905222,,0.1308411214953271,0.1570093457943925
62367452,,0.07440609592111161,0.08928731510533393
15660045,,0.033236994219653176,0.03988439306358381
66472765,,0.08310991957104558,0.0997319034852547
12606984,,0.07442424242424242,0.08930909090909091
7338391,,0.14423076923076922,0.17307692307692304
23623547,,0.15508021390374332,0.18609625668449198
68563290,,0.09020979020979021,0.10825174825174826
48706027,,0.03886729594669628,0.046640755136035536
65128465,,0.21176470588235294,0.2541176470588235
14769027,,0.06041923551171394,0.07250308261405672
48696079,,0.11302211302211303,0.13562653562653562
44077601,,0.05846422338568935,0.07015706806282722
15260485,,0.1063468992248062,0.12761627906976744
841619,,0.0712054965646471,0.08544659587757651
1181451,,0.021158129175946547,0.025389755011135856
51005153,,0.09818481848184818,0.11782178217821782
890897,,0.05128205128205128,0.061538461538461535
3931451,,0.07317073170731707,0.08780487804878048
1383046,,0.08309802339653086,0.09971762807583702
59172322,2017-05-09 00:00:00,0.05989110707803993,0.07186932849364791
48574575,,0.08214757224585595,0.09857708669502714
37051344,,0.09447674418604651,0.11337209302325581
39887326,,0.12428842504743833,0.149146110056926
10624580,,0.021604938271604937,0.025925925925925925
60477013,,0.07072368421052631,0.08486842105263158
66624289,,0.10315186246418338,0.12378223495702005
67215325,,0.083668543845535,0.100402252614642
54177714,,0.16883116883116883,0.20259740259740258
1510106,,0.08309802339653086,0.09971762807583702
59581676,,0.10843373493975904,0.13012048192771083
10110585,,0.07904642409033877,0.09485570890840651
50456633,,0.08580183861082738,0.10296220633299286
60566737,,0.06844489179667841,0.08213387015601409
10765651,,0.03656597774244833,0.043879173290937996
20068815,,0.062348178137651825,0.07481781376518219
40383874,,0.11226252158894647,0.13471502590673576
26248965,,0.15777262180974477,0.18932714617169372
31066107,,0.053588516746411484,0.06430622009569378
57785012,,0.06046776953793497,0.07256132344552196
43829633,,0.08309802339653086,0.09971762807583702
11995391,,0.0330630068621335,0.0396756082345602
57548341,,0.021604938271604937,0.025925925925925925
46476232,,0.02854122621564482,0.034249471458773786
44613404,,0.10256410256410256,0.12307692307692307
40756145,,0.02068194522079374,0.024818334264952488
10627199,2018-07-11 00:00:00,0.1281618887015177,0.15379426644182123
10160313,,0.05539971949509116,0.06647966339410939
28584052,,0.08922880815806246,0.10707456978967494
22443267,,0.05439814814814815,0.06527777777777777
55248362,,0.04137447405329593,0.049649368863955115
39907508,,0.0529285853278848,0.06351430239346176
28604225,,0.022565320665083134,0.02707838479809976
34363710,,0.08583690987124463,0.10300429184549356
7454945,,0.06064209274673008,0.07277051129607609
7088943,2013-11-24 00:00:00,0.14864864864864866,0.1783783783783784
20760029,,0.07442424242424242,0.08930909090909091
67465962,,0.01780104712041885,0.02136125654450262
2476962,,0.04696013145377497,0.056352157744529965
35713136,,0.07345575959933222,0.08814691151919866
6808716,,0.16444444444444445,0.19733333333333333
40258173,,0.13005780346820808,0.1560693641618497
56452478,,0.003872216844143272,0.004646660212971926
1680044,2016-03-17 00:00:00,0.17333333333333334,0.208
4865072,,0.07188612099644127,0.08626334519572952
11725433,,0.07345575959933222,0.08814691151919866
23835557,2016-10-21 00:00:00,0.08580183861082738,0.10296220633299286
45394869,,0.11320754716981132,0.13584905660377358
15249924,,0.08183856502242152,0.09820627802690583
10935212,,0.015594541910331383,0.018713450292397658
1126638,,0.02608077937893241,0.03129693525471889
19177064,,0.06285310734463277,0.07542372881355933
57793488,,0.04819277108433735,0.05783132530120482
41780568,,0.12869924294562973,0.15443909153475568
16041175,,0.027823240589198037,0.03338788870703764
39907133,,0.029394473838918283,0.03527336860670194
5416243,,0.04137447405329593,0.049649368863955115
12487772,,0.04696013145377497,0.056352157744529965
1209770,,0.014705882352941176,0.01764705882352941
17715414,,0.1087668988119623,0.13052027857435475
3726762,,0.017287234042553192,0.02074468085106383
35723788,,0.011904761904761904,0.014285714285714284
15730295,,0.10028169014084506,0.12033802816901407
56060456,,0.19428571428571428,0.23314285714285712
60605950,,0.09529553679131483,0.1143546441495778
51907491,,0.11798179059180576,0.1415781487101669
50343821,,0.11226252158894647,0.13471502590673576
63479717,,0.0897597977243995,0.1077117572692794
1570378,,0.09447674418604651,0.11337209302325581
7455893,,0.058823529411764705,0.07058823529411765
32959807,,0.048471290082028336,0.058165548098434
7061671,,0.0800561797752809,0.09606741573033707
38447984,,0.1087668988119623,0.13052027857435475
60296032,,0.0774365821094793,0.09292389853137516
8577627,,0.10557266872024643,0.1266872024642957
43390699,,0.031146454605699137,0.03737574552683896
4556124,2013-05-01 00:00:00,0.16326530612244897,0.19591836734693877
5894880,,0.14385964912280702,0.1726315789473684
2645417,,0.08032424465733234,0.09638909358879881
21741002,,0.042748091603053436,0.05129770992366412
39469748,,0.07094839176750439,0.08513807012100527
67275198,,0.05202754399387911,0.06243305279265493
51476824,,0.04696013145377497,0.056352157744529965
1353440,,0.053156146179401995,0.06378737541528239
